file_path,depression_angle,class,target_serial
data/raw/Padded_imgs/BRDM_2/HB19456.JPG,15,BRDM_2,HB19456
data/raw/Padded_imgs/BRDM_2/HB19458.JPG,15,BRDM_2,HB19458
data/raw/Padded_imgs/BRDM_2/HB19460.JPG,15,BRDM_2,HB19460
data/raw/Padded_imgs/BRDM_2/HB19462.JPG,15,BRDM_2,HB19462
data/raw/Padded_imgs/BRDM_2/HB19464.JPG,15,BRDM_2,HB19464
data/raw/Padded_imgs/BRDM_2/HB19466.JPG,15,BRDM_2,HB19466
data/raw/Padded_imgs/BRDM_2/HB19468.JPG,15,BRDM_2,HB19468
data/raw/Padded_imgs/BRDM_2/HB19470.JPG,15,BRDM_2,HB19470
data/raw/Padded_imgs/BRDM_2/HB19472.JPG,15,BRDM_2,HB19472
data/raw/Padded_imgs/BRDM_2/HB19474.JPG,15,BRDM_2,HB19474
data/raw/Padded_imgs/BRDM_2/HB19476.JPG,15,BRDM_2,HB19476
data/raw/Padded_imgs/BRDM_2/HB19478.JPG,15,BRDM_2,HB19478
data/raw/Padded_imgs/BRDM_2/HB19479.JPG,15,BRDM_2,HB19479
data/raw/Padded_imgs/BRDM_2/HB19481.JPG,15,BRDM_2,HB19481
data/raw/Padded_imgs/BRDM_2/HB19483.JPG,15,BRDM_2,HB19483
data/raw/Padded_imgs/BRDM_2/HB19487.JPG,15,BRDM_2,HB19487
data/raw/Padded_imgs/BRDM_2/HB19491.JPG,15,BRDM_2,HB19491
data/raw/Padded_imgs/BRDM_2/HB19495.JPG,15,BRDM_2,HB19495
data/raw/Padded_imgs/BRDM_2/HB19499.JPG,15,BRDM_2,HB19499
data/raw/Padded_imgs/BRDM_2/HB19501.JPG,15,BRDM_2,HB19501
data/raw/Padded_imgs/BRDM_2/HB19503.JPG,15,BRDM_2,HB19503
data/raw/Padded_imgs/BRDM_2/HB19505.JPG,15,BRDM_2,HB19505
data/raw/Padded_imgs/BRDM_2/HB19507.JPG,15,BRDM_2,HB19507
data/raw/Padded_imgs/BRDM_2/HB19508.JPG,15,BRDM_2,HB19508
data/raw/Padded_imgs/BRDM_2/HB19512.JPG,15,BRDM_2,HB19512
data/raw/Padded_imgs/BRDM_2/HB19514.JPG,15,BRDM_2,HB19514
data/raw/Padded_imgs/BRDM_2/HB19516.JPG,15,BRDM_2,HB19516
data/raw/Padded_imgs/BRDM_2/HB19518.JPG,15,BRDM_2,HB19518
data/raw/Padded_imgs/BRDM_2/HB19520.JPG,15,BRDM_2,HB19520
data/raw/Padded_imgs/BRDM_2/HB19522.JPG,15,BRDM_2,HB19522
data/raw/Padded_imgs/BRDM_2/HB19526.JPG,15,BRDM_2,HB19526
data/raw/Padded_imgs/BRDM_2/HB19528.JPG,15,BRDM_2,HB19528
data/raw/Padded_imgs/BRDM_2/HB19530.JPG,15,BRDM_2,HB19530
data/raw/Padded_imgs/BRDM_2/HB19534.JPG,15,BRDM_2,HB19534
data/raw/Padded_imgs/BRDM_2/HB19536.JPG,15,BRDM_2,HB19536
data/raw/Padded_imgs/BRDM_2/HB19538.JPG,15,BRDM_2,HB19538
data/raw/Padded_imgs/BRDM_2/HB19540.JPG,15,BRDM_2,HB19540
data/raw/Padded_imgs/BRDM_2/HB19542.JPG,15,BRDM_2,HB19542
data/raw/Padded_imgs/BRDM_2/HB19544.JPG,15,BRDM_2,HB19544
data/raw/Padded_imgs/BRDM_2/HB19545.JPG,15,BRDM_2,HB19545
data/raw/Padded_imgs/BRDM_2/HB19547.JPG,15,BRDM_2,HB19547
data/raw/Padded_imgs/BRDM_2/HB19549.JPG,15,BRDM_2,HB19549
data/raw/Padded_imgs/BRDM_2/HB19551.JPG,15,BRDM_2,HB19551
data/raw/Padded_imgs/BRDM_2/HB19553.JPG,15,BRDM_2,HB19553
data/raw/Padded_imgs/BRDM_2/HB19555.JPG,15,BRDM_2,HB19555
data/raw/Padded_imgs/BRDM_2/HB19557.JPG,15,BRDM_2,HB19557
data/raw/Padded_imgs/BRDM_2/HB19559.JPG,15,BRDM_2,HB19559
data/raw/Padded_imgs/BRDM_2/HB19561.JPG,15,BRDM_2,HB19561
data/raw/Padded_imgs/BRDM_2/HB19563.JPG,15,BRDM_2,HB19563
data/raw/Padded_imgs/BRDM_2/HB19567.JPG,15,BRDM_2,HB19567
data/raw/Padded_imgs/BRDM_2/HB19569.JPG,15,BRDM_2,HB19569
data/raw/Padded_imgs/BRDM_2/HB19571.JPG,15,BRDM_2,HB19571
data/raw/Padded_imgs/BRDM_2/HB19573.JPG,15,BRDM_2,HB19573
data/raw/Padded_imgs/BRDM_2/HB19575.JPG,15,BRDM_2,HB19575
data/raw/Padded_imgs/BRDM_2/HB19579.JPG,15,BRDM_2,HB19579
data/raw/Padded_imgs/BRDM_2/HB19581.JPG,15,BRDM_2,HB19581
data/raw/Padded_imgs/BRDM_2/HB19583.JPG,15,BRDM_2,HB19583
data/raw/Padded_imgs/BRDM_2/HB19780.JPG,15,BRDM_2,HB19780
data/raw/Padded_imgs/BRDM_2/HB19781.JPG,15,BRDM_2,HB19781
data/raw/Padded_imgs/BRDM_2/HB19782.JPG,15,BRDM_2,HB19782
data/raw/Padded_imgs/BRDM_2/HB19783.JPG,15,BRDM_2,HB19783
data/raw/Padded_imgs/BRDM_2/HB19784.JPG,15,BRDM_2,HB19784
data/raw/Padded_imgs/BRDM_2/HB19785.JPG,15,BRDM_2,HB19785
data/raw/Padded_imgs/BRDM_2/HB19786.JPG,15,BRDM_2,HB19786
data/raw/Padded_imgs/BRDM_2/HB19787.JPG,15,BRDM_2,HB19787
data/raw/Padded_imgs/BRDM_2/HB19788.JPG,15,BRDM_2,HB19788
data/raw/Padded_imgs/BRDM_2/HB19789.JPG,15,BRDM_2,HB19789
data/raw/Padded_imgs/BRDM_2/HB19790.JPG,15,BRDM_2,HB19790
data/raw/Padded_imgs/BRDM_2/HB19791.JPG,15,BRDM_2,HB19791
data/raw/Padded_imgs/BRDM_2/HB19792.JPG,15,BRDM_2,HB19792
data/raw/Padded_imgs/BRDM_2/HB19793.JPG,15,BRDM_2,HB19793
data/raw/Padded_imgs/BRDM_2/HB19794.JPG,15,BRDM_2,HB19794
data/raw/Padded_imgs/BRDM_2/HB19795.JPG,15,BRDM_2,HB19795
data/raw/Padded_imgs/BRDM_2/HB19797.JPG,15,BRDM_2,HB19797
data/raw/Padded_imgs/BRDM_2/HB19798.JPG,15,BRDM_2,HB19798
data/raw/Padded_imgs/BRDM_2/HB19799.JPG,15,BRDM_2,HB19799
data/raw/Padded_imgs/BRDM_2/HB19801.JPG,15,BRDM_2,HB19801
data/raw/Padded_imgs/BRDM_2/HB19803.JPG,15,BRDM_2,HB19803
data/raw/Padded_imgs/BRDM_2/HB19804.JPG,15,BRDM_2,HB19804
data/raw/Padded_imgs/BRDM_2/HB19805.JPG,15,BRDM_2,HB19805
data/raw/Padded_imgs/BRDM_2/HB19806.JPG,15,BRDM_2,HB19806
data/raw/Padded_imgs/BRDM_2/HB19807.JPG,15,BRDM_2,HB19807
data/raw/Padded_imgs/BRDM_2/HB19808.JPG,15,BRDM_2,HB19808
data/raw/Padded_imgs/BRDM_2/HB19809.JPG,15,BRDM_2,HB19809
data/raw/Padded_imgs/BRDM_2/HB19810.JPG,15,BRDM_2,HB19810
data/raw/Padded_imgs/BRDM_2/HB19811.JPG,15,BRDM_2,HB19811
data/raw/Padded_imgs/BRDM_2/HB19812.JPG,15,BRDM_2,HB19812
data/raw/Padded_imgs/BRDM_2/HB19813.JPG,15,BRDM_2,HB19813
data/raw/Padded_imgs/BRDM_2/HB19814.JPG,15,BRDM_2,HB19814
data/raw/Padded_imgs/BRDM_2/HB19816.JPG,15,BRDM_2,HB19816
data/raw/Padded_imgs/BRDM_2/HB19817.JPG,17,BRDM_2,HB19817
data/raw/Padded_imgs/BRDM_2/HB19818.JPG,15,BRDM_2,HB19818
data/raw/Padded_imgs/BRDM_2/HB19820.JPG,15,BRDM_2,HB19820
data/raw/Padded_imgs/BRDM_2/HB19821.JPG,15,BRDM_2,HB19821
data/raw/Padded_imgs/BRDM_2/HB19822.JPG,15,BRDM_2,HB19822
data/raw/Padded_imgs/BRDM_2/HB19823.JPG,15,BRDM_2,HB19823
data/raw/Padded_imgs/BRDM_2/HB19824.JPG,15,BRDM_2,HB19824
data/raw/Padded_imgs/BRDM_2/HB19825.JPG,15,BRDM_2,HB19825
data/raw/Padded_imgs/BRDM_2/HB19826.JPG,15,BRDM_2,HB19826
data/raw/Padded_imgs/BRDM_2/HB19827.JPG,15,BRDM_2,HB19827
data/raw/Padded_imgs/BRDM_2/HB19828.JPG,15,BRDM_2,HB19828
data/raw/Padded_imgs/BRDM_2/HB19829.JPG,15,BRDM_2,HB19829
data/raw/Padded_imgs/BRDM_2/HB19830.JPG,15,BRDM_2,HB19830
data/raw/Padded_imgs/BRDM_2/HB19831.JPG,15,BRDM_2,HB19831
data/raw/Padded_imgs/BRDM_2/HB19833.JPG,15,BRDM_2,HB19833
data/raw/Padded_imgs/BRDM_2/HB19834.JPG,15,BRDM_2,HB19834
data/raw/Padded_imgs/BRDM_2/HB19835.JPG,15,BRDM_2,HB19835
data/raw/Padded_imgs/BRDM_2/HB19836.JPG,15,BRDM_2,HB19836
data/raw/Padded_imgs/BRDM_2/HB19838.JPG,15,BRDM_2,HB19838
data/raw/Padded_imgs/BRDM_2/HB19839.JPG,15,BRDM_2,HB19839
data/raw/Padded_imgs/BRDM_2/HB19840.JPG,15,BRDM_2,HB19840
data/raw/Padded_imgs/BRDM_2/HB19841.JPG,15,BRDM_2,HB19841
data/raw/Padded_imgs/BRDM_2/HB19842.JPG,15,BRDM_2,HB19842
data/raw/Padded_imgs/BRDM_2/HB19843.JPG,15,BRDM_2,HB19843
data/raw/Padded_imgs/BRDM_2/HB19844.JPG,15,BRDM_2,HB19844
data/raw/Padded_imgs/BRDM_2/HB19845.JPG,15,BRDM_2,HB19845
data/raw/Padded_imgs/BRDM_2/HB19846.JPG,15,BRDM_2,HB19846
data/raw/Padded_imgs/BRDM_2/HB19847.JPG,15,BRDM_2,HB19847
data/raw/Padded_imgs/BRDM_2/HB19848.JPG,15,BRDM_2,HB19848
data/raw/Padded_imgs/BRDM_2/HB19849.JPG,15,BRDM_2,HB19849
data/raw/Padded_imgs/BRDM_2/HB19850.JPG,15,BRDM_2,HB19850
data/raw/Padded_imgs/BRDM_2/HB19851.JPG,15,BRDM_2,HB19851
data/raw/Padded_imgs/BRDM_2/HB19852.JPG,15,BRDM_2,HB19852
data/raw/Padded_imgs/BRDM_2/HB19853.JPG,15,BRDM_2,HB19853
data/raw/Padded_imgs/BRDM_2/HB19854.JPG,15,BRDM_2,HB19854
data/raw/Padded_imgs/BRDM_2/HB19855.JPG,15,BRDM_2,HB19855
data/raw/Padded_imgs/BRDM_2/HB19856.JPG,15,BRDM_2,HB19856
data/raw/Padded_imgs/BRDM_2/HB19857.JPG,15,BRDM_2,HB19857
data/raw/Padded_imgs/BRDM_2/HB19858.JPG,15,BRDM_2,HB19858
data/raw/Padded_imgs/BRDM_2/HB19859.JPG,15,BRDM_2,HB19859
data/raw/Padded_imgs/BRDM_2/HB19860.JPG,15,BRDM_2,HB19860
data/raw/Padded_imgs/BRDM_2/HB19861.JPG,15,BRDM_2,HB19861
data/raw/Padded_imgs/BRDM_2/HB19862.JPG,15,BRDM_2,HB19862
data/raw/Padded_imgs/BRDM_2/HB19863.JPG,15,BRDM_2,HB19863
data/raw/Padded_imgs/BRDM_2/HB19864.JPG,15,BRDM_2,HB19864
data/raw/Padded_imgs/BRDM_2/HB19865.JPG,15,BRDM_2,HB19865
data/raw/Padded_imgs/BRDM_2/HB19867.JPG,15,BRDM_2,HB19867
data/raw/Padded_imgs/BRDM_2/HB19868.JPG,15,BRDM_2,HB19868
data/raw/Padded_imgs/BRDM_2/HB19869.JPG,15,BRDM_2,HB19869
data/raw/Padded_imgs/BRDM_2/HB19871.JPG,15,BRDM_2,HB19871
data/raw/Padded_imgs/BRDM_2/HB19872.JPG,15,BRDM_2,HB19872
data/raw/Padded_imgs/BRDM_2/HB19873.JPG,15,BRDM_2,HB19873
data/raw/Padded_imgs/BRDM_2/HB19874.JPG,15,BRDM_2,HB19874
data/raw/Padded_imgs/BRDM_2/HB19875.JPG,15,BRDM_2,HB19875
data/raw/Padded_imgs/BRDM_2/HB19876.JPG,15,BRDM_2,HB19876
data/raw/Padded_imgs/BRDM_2/HB19877.JPG,15,BRDM_2,HB19877
data/raw/Padded_imgs/BRDM_2/HB19878.JPG,15,BRDM_2,HB19878
data/raw/Padded_imgs/BRDM_2/HB19879.JPG,15,BRDM_2,HB19879
data/raw/Padded_imgs/BRDM_2/HB19880.JPG,15,BRDM_2,HB19880
data/raw/Padded_imgs/BRDM_2/HB19881.JPG,15,BRDM_2,HB19881
data/raw/Padded_imgs/BRDM_2/HB19882.JPG,15,BRDM_2,HB19882
data/raw/Padded_imgs/BRDM_2/HB19883.JPG,15,BRDM_2,HB19883
data/raw/Padded_imgs/BRDM_2/HB19884.JPG,15,BRDM_2,HB19884
data/raw/Padded_imgs/BRDM_2/HB19885.JPG,15,BRDM_2,HB19885
data/raw/Padded_imgs/BRDM_2/HB19887.JPG,15,BRDM_2,HB19887
data/raw/Padded_imgs/BRDM_2/HB19888.JPG,15,BRDM_2,HB19888
data/raw/Padded_imgs/BRDM_2/HB19889.JPG,15,BRDM_2,HB19889
data/raw/Padded_imgs/BRDM_2/HB19890.JPG,15,BRDM_2,HB19890
data/raw/Padded_imgs/BRDM_2/HB19891.JPG,15,BRDM_2,HB19891
data/raw/Padded_imgs/BRDM_2/HB19892.JPG,15,BRDM_2,HB19892
data/raw/Padded_imgs/BRDM_2/HB19893.JPG,15,BRDM_2,HB19893
data/raw/Padded_imgs/BRDM_2/HB19894.JPG,15,BRDM_2,HB19894
data/raw/Padded_imgs/BRDM_2/HB19895.JPG,15,BRDM_2,HB19895
data/raw/Padded_imgs/BRDM_2/HB19896.JPG,15,BRDM_2,HB19896
data/raw/Padded_imgs/BRDM_2/HB19897.JPG,15,BRDM_2,HB19897
data/raw/Padded_imgs/BRDM_2/HB19898.JPG,15,BRDM_2,HB19898
data/raw/Padded_imgs/BRDM_2/HB19899.JPG,15,BRDM_2,HB19899
data/raw/Padded_imgs/BRDM_2/HB19901.JPG,15,BRDM_2,HB19901
data/raw/Padded_imgs/BRDM_2/HB19902.JPG,15,BRDM_2,HB19902
data/raw/Padded_imgs/BRDM_2/HB19903.JPG,15,BRDM_2,HB19903
data/raw/Padded_imgs/BRDM_2/HB19906.JPG,15,BRDM_2,HB19906
data/raw/Padded_imgs/BRDM_2/HB19907.JPG,15,BRDM_2,HB19907
data/raw/Padded_imgs/BRDM_2/HB19908.JPG,15,BRDM_2,HB19908
data/raw/Padded_imgs/BRDM_2/HB19909.JPG,15,BRDM_2,HB19909
data/raw/Padded_imgs/BRDM_2/HB19910.JPG,15,BRDM_2,HB19910
data/raw/Padded_imgs/BRDM_2/HB19911.JPG,15,BRDM_2,HB19911
data/raw/Padded_imgs/BRDM_2/HB19912.JPG,15,BRDM_2,HB19912
data/raw/Padded_imgs/BRDM_2/HB19913.JPG,15,BRDM_2,HB19913
data/raw/Padded_imgs/BRDM_2/HB19914.JPG,15,BRDM_2,HB19914
data/raw/Padded_imgs/BRDM_2/HB19915.JPG,15,BRDM_2,HB19915
data/raw/Padded_imgs/BRDM_2/HB19916.JPG,15,BRDM_2,HB19916
data/raw/Padded_imgs/BRDM_2/HB19917.JPG,17,BRDM_2,HB19917
data/raw/Padded_imgs/BRDM_2/HB19918.JPG,15,BRDM_2,HB19918
data/raw/Padded_imgs/BRDM_2/HB19919.JPG,15,BRDM_2,HB19919
data/raw/Padded_imgs/BRDM_2/HB19920.JPG,15,BRDM_2,HB19920
data/raw/Padded_imgs/BRDM_2/HB19923.JPG,15,BRDM_2,HB19923
data/raw/Padded_imgs/BRDM_2/HB19924.JPG,15,BRDM_2,HB19924
data/raw/Padded_imgs/BRDM_2/HB19925.JPG,15,BRDM_2,HB19925
data/raw/Padded_imgs/BRDM_2/HB19926.JPG,15,BRDM_2,HB19926
data/raw/Padded_imgs/BRDM_2/HB19927.JPG,15,BRDM_2,HB19927
data/raw/Padded_imgs/BRDM_2/HB19928.JPG,15,BRDM_2,HB19928
data/raw/Padded_imgs/BRDM_2/HB19929.JPG,15,BRDM_2,HB19929
data/raw/Padded_imgs/BRDM_2/HB19930.JPG,15,BRDM_2,HB19930
data/raw/Padded_imgs/BRDM_2/HB19931.JPG,15,BRDM_2,HB19931
data/raw/Padded_imgs/BRDM_2/HB19932.JPG,15,BRDM_2,HB19932
data/raw/Padded_imgs/BRDM_2/HB19933.JPG,15,BRDM_2,HB19933
data/raw/Padded_imgs/BRDM_2/HB19934.JPG,15,BRDM_2,HB19934
data/raw/Padded_imgs/BRDM_2/HB19935.JPG,15,BRDM_2,HB19935
data/raw/Padded_imgs/BRDM_2/HB19936.JPG,15,BRDM_2,HB19936
data/raw/Padded_imgs/BRDM_2/HB19938.JPG,15,BRDM_2,HB19938
data/raw/Padded_imgs/BRDM_2/HB19939.JPG,15,BRDM_2,HB19939
data/raw/Padded_imgs/BRDM_2/HB19941.JPG,15,BRDM_2,HB19941
data/raw/Padded_imgs/BRDM_2/HB19942.JPG,15,BRDM_2,HB19942
data/raw/Padded_imgs/BRDM_2/HB19943.JPG,15,BRDM_2,HB19943
data/raw/Padded_imgs/BRDM_2/HB19944.JPG,15,BRDM_2,HB19944
data/raw/Padded_imgs/BRDM_2/HB19945.JPG,15,BRDM_2,HB19945
data/raw/Padded_imgs/BRDM_2/HB19946.JPG,15,BRDM_2,HB19946
data/raw/Padded_imgs/BRDM_2/HB19947.JPG,15,BRDM_2,HB19947
data/raw/Padded_imgs/BRDM_2/HB19949.JPG,15,BRDM_2,HB19949
data/raw/Padded_imgs/BRDM_2/HB19950.JPG,15,BRDM_2,HB19950
data/raw/Padded_imgs/BRDM_2/HB19951.JPG,15,BRDM_2,HB19951
data/raw/Padded_imgs/BRDM_2/HB19952.JPG,15,BRDM_2,HB19952
data/raw/Padded_imgs/BRDM_2/HB19953.JPG,15,BRDM_2,HB19953
data/raw/Padded_imgs/BRDM_2/HB19954.JPG,15,BRDM_2,HB19954
data/raw/Padded_imgs/BRDM_2/HB19955.JPG,15,BRDM_2,HB19955
data/raw/Padded_imgs/BRDM_2/HB19957.JPG,15,BRDM_2,HB19957
data/raw/Padded_imgs/BRDM_2/HB19958.JPG,15,BRDM_2,HB19958
data/raw/Padded_imgs/BRDM_2/HB19959.JPG,15,BRDM_2,HB19959
data/raw/Padded_imgs/BRDM_2/HB19960.JPG,15,BRDM_2,HB19960
data/raw/Padded_imgs/BRDM_2/HB19961.JPG,15,BRDM_2,HB19961
data/raw/Padded_imgs/BRDM_2/HB19962.JPG,15,BRDM_2,HB19962
data/raw/Padded_imgs/BRDM_2/HB19963.JPG,15,BRDM_2,HB19963
data/raw/Padded_imgs/BRDM_2/HB19964.JPG,15,BRDM_2,HB19964
data/raw/Padded_imgs/BRDM_2/HB19965.JPG,15,BRDM_2,HB19965
data/raw/Padded_imgs/BRDM_2/HB19966.JPG,15,BRDM_2,HB19966
data/raw/Padded_imgs/BRDM_2/HB19967.JPG,15,BRDM_2,HB19967
data/raw/Padded_imgs/BRDM_2/HB19968.JPG,15,BRDM_2,HB19968
data/raw/Padded_imgs/BRDM_2/HB19969.JPG,15,BRDM_2,HB19969
data/raw/Padded_imgs/BRDM_2/HB19971.JPG,15,BRDM_2,HB19971
data/raw/Padded_imgs/BRDM_2/HB19972.JPG,15,BRDM_2,HB19972
data/raw/Padded_imgs/BRDM_2/HB19973.JPG,15,BRDM_2,HB19973
data/raw/Padded_imgs/BRDM_2/HB19975.JPG,15,BRDM_2,HB19975
data/raw/Padded_imgs/BRDM_2/HB19976.JPG,15,BRDM_2,HB19976
data/raw/Padded_imgs/BRDM_2/HB19977.JPG,15,BRDM_2,HB19977
data/raw/Padded_imgs/BRDM_2/HB19978.JPG,15,BRDM_2,HB19978
data/raw/Padded_imgs/BRDM_2/HB19979.JPG,15,BRDM_2,HB19979
data/raw/Padded_imgs/BRDM_2/HB19980.JPG,15,BRDM_2,HB19980
data/raw/Padded_imgs/BRDM_2/HB19981.JPG,15,BRDM_2,HB19981
data/raw/Padded_imgs/BRDM_2/HB19982.JPG,15,BRDM_2,HB19982
data/raw/Padded_imgs/BRDM_2/HB19983.JPG,15,BRDM_2,HB19983
data/raw/Padded_imgs/BRDM_2/HB19984.JPG,15,BRDM_2,HB19984
data/raw/Padded_imgs/BRDM_2/HB19986.JPG,15,BRDM_2,HB19986
data/raw/Padded_imgs/BRDM_2/HB19987.JPG,15,BRDM_2,HB19987
data/raw/Padded_imgs/BRDM_2/HB19988.JPG,15,BRDM_2,HB19988
data/raw/Padded_imgs/BRDM_2/HB19989.JPG,15,BRDM_2,HB19989
data/raw/Padded_imgs/BRDM_2/HB19990.JPG,15,BRDM_2,HB19990
data/raw/Padded_imgs/BRDM_2/HB19992.JPG,15,BRDM_2,HB19992
data/raw/Padded_imgs/BRDM_2/HB19993.JPG,15,BRDM_2,HB19993
data/raw/Padded_imgs/BRDM_2/HB19994.JPG,15,BRDM_2,HB19994
data/raw/Padded_imgs/BRDM_2/HB19995.JPG,15,BRDM_2,HB19995
data/raw/Padded_imgs/BRDM_2/HB19996.JPG,15,BRDM_2,HB19996
data/raw/Padded_imgs/BRDM_2/HB19997.JPG,15,BRDM_2,HB19997
data/raw/Padded_imgs/BRDM_2/HB19998.JPG,15,BRDM_2,HB19998
data/raw/Padded_imgs/BRDM_2/HB19999.JPG,15,BRDM_2,HB19999
data/raw/Padded_imgs/BRDM_2/HB20000.JPG,15,BRDM_2,HB20000
data/raw/Padded_imgs/BRDM_2/HB20001.JPG,15,BRDM_2,HB20001
data/raw/Padded_imgs/BRDM_2/HB20002.JPG,15,BRDM_2,HB20002
data/raw/Padded_imgs/BRDM_2/HB20007.JPG,15,BRDM_2,HB20007
data/raw/Padded_imgs/BRDM_2/HB20008.JPG,15,BRDM_2,HB20008
data/raw/Padded_imgs/BRDM_2/HB20009.JPG,15,BRDM_2,HB20009
data/raw/Padded_imgs/BRDM_2/HB20010.JPG,15,BRDM_2,HB20010
data/raw/Padded_imgs/BRDM_2/HB20011.JPG,15,BRDM_2,HB20011
data/raw/Padded_imgs/BRDM_2/HB20012.JPG,15,BRDM_2,HB20012
data/raw/Padded_imgs/BTR_60/HB03333 (another copy).JPG,15,BTR_60,HB03333 (another copy)
data/raw/Padded_imgs/BTR_60/HB03333 (copy).JPG,15,BTR_60,HB03333 (copy)
data/raw/Padded_imgs/BTR_60/HB03333.JPG,15,BTR_60,HB03333
data/raw/Padded_imgs/BTR_60/HB03334 (another copy).JPG,15,BTR_60,HB03334 (another copy)
data/raw/Padded_imgs/BTR_60/HB03334 (copy).JPG,15,BTR_60,HB03334 (copy)
data/raw/Padded_imgs/BTR_60/HB03334.JPG,15,BTR_60,HB03334
data/raw/Padded_imgs/BTR_60/HB03335 (another copy).JPG,15,BTR_60,HB03335 (another copy)
data/raw/Padded_imgs/BTR_60/HB03335 (copy).JPG,15,BTR_60,HB03335 (copy)
data/raw/Padded_imgs/BTR_60/HB03335.JPG,15,BTR_60,HB03335
data/raw/Padded_imgs/BTR_60/HB03337 (another copy).JPG,15,BTR_60,HB03337 (another copy)
data/raw/Padded_imgs/BTR_60/HB03337 (copy).JPG,15,BTR_60,HB03337 (copy)
data/raw/Padded_imgs/BTR_60/HB03337.JPG,15,BTR_60,HB03337
data/raw/Padded_imgs/BTR_60/HB03338 (another copy).JPG,15,BTR_60,HB03338 (another copy)
data/raw/Padded_imgs/BTR_60/HB03338 (copy).JPG,15,BTR_60,HB03338 (copy)
data/raw/Padded_imgs/BTR_60/HB03338.JPG,15,BTR_60,HB03338
data/raw/Padded_imgs/BTR_60/HB03340 (another copy).JPG,15,BTR_60,HB03340 (another copy)
data/raw/Padded_imgs/BTR_60/HB03340 (copy).JPG,15,BTR_60,HB03340 (copy)
data/raw/Padded_imgs/BTR_60/HB03340.JPG,15,BTR_60,HB03340
data/raw/Padded_imgs/BTR_60/HB03341 (another copy).JPG,15,BTR_60,HB03341 (another copy)
data/raw/Padded_imgs/BTR_60/HB03341 (copy).JPG,15,BTR_60,HB03341 (copy)
data/raw/Padded_imgs/BTR_60/HB03341.JPG,15,BTR_60,HB03341
data/raw/Padded_imgs/BTR_60/HB03342 (another copy).JPG,15,BTR_60,HB03342 (another copy)
data/raw/Padded_imgs/BTR_60/HB03342 (copy).JPG,15,BTR_60,HB03342 (copy)
data/raw/Padded_imgs/BTR_60/HB03342.JPG,15,BTR_60,HB03342
data/raw/Padded_imgs/BTR_60/HB03343 (another copy).JPG,15,BTR_60,HB03343 (another copy)
data/raw/Padded_imgs/BTR_60/HB03343 (copy).JPG,15,BTR_60,HB03343 (copy)
data/raw/Padded_imgs/BTR_60/HB03343.JPG,15,BTR_60,HB03343
data/raw/Padded_imgs/BTR_60/HB03344 (another copy).JPG,15,BTR_60,HB03344 (another copy)
data/raw/Padded_imgs/BTR_60/HB03344 (copy).JPG,15,BTR_60,HB03344 (copy)
data/raw/Padded_imgs/BTR_60/HB03344.JPG,15,BTR_60,HB03344
data/raw/Padded_imgs/BTR_60/HB03347 (another copy).JPG,15,BTR_60,HB03347 (another copy)
data/raw/Padded_imgs/BTR_60/HB03347 (copy).JPG,15,BTR_60,HB03347 (copy)
data/raw/Padded_imgs/BTR_60/HB03347.JPG,15,BTR_60,HB03347
data/raw/Padded_imgs/BTR_60/HB03348 (another copy).JPG,15,BTR_60,HB03348 (another copy)
data/raw/Padded_imgs/BTR_60/HB03348 (copy).JPG,15,BTR_60,HB03348 (copy)
data/raw/Padded_imgs/BTR_60/HB03348.JPG,15,BTR_60,HB03348
data/raw/Padded_imgs/BTR_60/HB03351 (another copy).JPG,15,BTR_60,HB03351 (another copy)
data/raw/Padded_imgs/BTR_60/HB03351 (copy).JPG,15,BTR_60,HB03351 (copy)
data/raw/Padded_imgs/BTR_60/HB03351.JPG,15,BTR_60,HB03351
data/raw/Padded_imgs/BTR_60/HB03352 (another copy).JPG,15,BTR_60,HB03352 (another copy)
data/raw/Padded_imgs/BTR_60/HB03352 (copy).JPG,15,BTR_60,HB03352 (copy)
data/raw/Padded_imgs/BTR_60/HB03352.JPG,15,BTR_60,HB03352
data/raw/Padded_imgs/BTR_60/HB03353 (another copy).JPG,15,BTR_60,HB03353 (another copy)
data/raw/Padded_imgs/BTR_60/HB03353 (copy).JPG,15,BTR_60,HB03353 (copy)
data/raw/Padded_imgs/BTR_60/HB03353.JPG,15,BTR_60,HB03353
data/raw/Padded_imgs/BTR_60/HB03354 (another copy).JPG,15,BTR_60,HB03354 (another copy)
data/raw/Padded_imgs/BTR_60/HB03354 (copy).JPG,15,BTR_60,HB03354 (copy)
data/raw/Padded_imgs/BTR_60/HB03354.JPG,15,BTR_60,HB03354
data/raw/Padded_imgs/BTR_60/HB03355 (another copy).JPG,15,BTR_60,HB03355 (another copy)
data/raw/Padded_imgs/BTR_60/HB03355 (copy).JPG,15,BTR_60,HB03355 (copy)
data/raw/Padded_imgs/BTR_60/HB03355.JPG,15,BTR_60,HB03355
data/raw/Padded_imgs/BTR_60/HB03356 (another copy).JPG,15,BTR_60,HB03356 (another copy)
data/raw/Padded_imgs/BTR_60/HB03356 (copy).JPG,15,BTR_60,HB03356 (copy)
data/raw/Padded_imgs/BTR_60/HB03356.JPG,15,BTR_60,HB03356
data/raw/Padded_imgs/BTR_60/HB03358 (another copy).JPG,15,BTR_60,HB03358 (another copy)
